"Start_Position"	"Hugo_Symbol"	"Variant_Classification"	"ShortVariantID"	"Freq"	"Heteroplasmy"	"Cancertype"
"168"	824	"MT-RNR1"	"5'Flank"	"T:824:A"	"< 5"	0.411284132032021	"SARCOMA(< 5)"
"169"	824	"MT-RNR1"	"5'Flank"	"T:824:C"	"< 5"	0.743540389214936	"ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5)"
"170"	825	"MT-RNR1"	"5'Flank"	"T:825:A"	"< 5"	0.0210954503579072	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"171"	825	"MT-RNR1"	"5'Flank"	"T:825:C"	"< 5"	0.032517497717689	"RENAL(< 5)"
"172"	827	"MT-RNR1"	"5'Flank"	"A:827:G"	"< 5"	0.0125154130702836	"BREAST(< 5)"
"173"	828	"MT-RNR1"	"5'Flank"	"C:828:T"	"< 5"	0.0129019598224141	"ADULT_GLIOMA(< 5)"
"174"	830	"MT-RNR1"	"5'Flank"	"T:830:C"	"5"	0.214076836596157	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"175"	831	"MT-RNR1"	"5'Flank"	"T:831:C"	"< 5"	0.646431901660049	"BREAST(< 5),COLORECTAL(< 5)"
"176"	832	"MT-RNR1"	"5'Flank"	"T:832:C"	"< 5"	0.103718686054503	"COLORECTAL(< 5),OVARIAN(< 5),RENAL(< 5)"
"177"	834	"MT-RNR1"	"5'Flank"	"G:834:A"	"< 5"	0.075794759672215	"BREAST(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"178"	838	"MT-RNR1"	"5'Flank"	"T:838:C"	"< 5"	0.116548163453487	"RENAL(< 5)"
"179"	840	"MT-RNR1"	"5'Flank"	"A:840:T"	"< 5"	0.0239255780776318	"BREAST(< 5)"
"180"	843	"MT-RNR1"	"5'Flank"	"G:843:A"	"< 5"	0.011261446627806	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"181"	847	"MT-RNR1"	"5'Flank"	"G:847:A"	"< 5"	0.104761901772205	"COLORECTAL(< 5),HAEMONC(< 5),OVARIAN(< 5),RENAL(< 5)"
"182"	848	"MT-RNR1"	"5'Flank"	"T:848:C"	"< 5"	0.0171766549618317	"BREAST(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5)"
"183"	849	"MT-RNR1"	"5'Flank"	"T:849:C"	"< 5"	0.944294831593315	"BREAST(< 5)"
"184"	850	"MT-RNR1"	"5'Flank"	"T:850:A"	"< 5"	0.0119788067265607	"ORAL_OROPHARYNGEAL(< 5)"
"185"	851	"MT-RNR1"	"5'Flank"	"A:851:G"	"< 5"	0.0259532606279081	"COLORECTAL(< 5),SARCOMA(< 5)"
"186"	852	"MT-RNR1"	"5'Flank"	"A:852:G"	"< 5"	0.0175379426644182	"RENAL(< 5)"
"187"	854	"MT-RNR1"	"5'Flank"	"T:854:C"	"< 5"	0.233643658341911	"BREAST(< 5),LUNG(< 5)"
"188"	856	"MT-RNR1"	"5'Flank"	"A:856:G"	"< 5"	0.500630289933369	"HAEMONC(< 5)"
"189"	857	"MT-RNR1"	"5'Flank"	"G:857:A"	"15"	0.171437757871229	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"190"	858	"MT-RNR1"	"5'Flank"	"C:858:T"	"< 5"	0.396638364234968	"RENAL(< 5)"
"191"	859	"MT-RNR1"	"5'Flank"	"T:859:A"	"< 5"	0.346213335542208	"BREAST(< 5),RENAL(< 5)"
"192"	859	"MT-RNR1"	"5'Flank"	"T:859:C"	"< 5"	0.223103020231111	"ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),RENAL(< 5)"
"193"	860	"MT-RNR1"	"5'Flank"	"A:860:G"	"< 5"	0.0247653191188264	"BREAST(< 5)"
"194"	861	"MT-RNR1"	"5'Flank"	"T:861:A"	"< 5"	0.0123822991756631	"COLORECTAL(< 5)"
"195"	861	"MT-RNR1"	"5'Flank"	"T:861:C"	"< 5"	0.0197485535270093	"ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5)"
"196"	862	"MT-RNR1"	"5'Flank"	"A:862:G"	"< 5"	0.221459068126972	"RENAL(< 5)"
"197"	863	"MT-RNR1"	"5'Flank"	"C:863:T"	"< 5"	0.0216165688078754	"COLORECTAL(< 5)"
"198"	864	"MT-RNR1"	"5'Flank"	"T:864:C"	"< 5"	0.249372447781552	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5)"
"199"	866	"MT-RNR1"	"5'Flank"	"A:866:G"	"< 5"	0.378624631095704	"PROSTATE(< 5)"
"200"	869	"MT-RNR1"	"5'Flank"	"C:869:T"	"< 5"	0.01214724026287	"BREAST(< 5),OVARIAN(< 5),RENAL(< 5)"
"201"	870	"MT-RNR1"	"5'Flank"	"C:870:T"	"< 5"	0.754449582487774	"BREAST(< 5)"
"202"	871	"MT-RNR1"	"5'Flank"	"A:871:G"	"< 5"	0.0871077569067601	"RENAL(< 5)"
"203"	872	"MT-RNR1"	"5'Flank"	"G:872:A"	"7"	0.22339531996821	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"204"	873	"MT-RNR1"	"5'Flank"	"G:873:A"	"6"	0.253581837208515	"ADULT_GLIOMA(< 5),BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5)"
"205"	874	"MT-RNR1"	"5'Flank"	"G:874:A"	"18"	0.189762833212247	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"206"	875	"MT-RNR1"	"5'Flank"	"T:875:C"	"5"	0.294728729494824	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),RENAL(< 5)"
"207"	876	"MT-RNR1"	"5'Flank"	"T:876:C"	"< 5"	0.372442635921781	"ENDOMETRIAL_CARCINOMA(< 5)"
"208"	877	"MT-RNR1"	"5'Flank"	"G:877:A"	"13"	0.1998841304056	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"209"	878	"MT-RNR1"	"5'Flank"	"G:878:A"	"8"	0.0726265304616727	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),RENAL(< 5)"
"210"	878	"MT-RNR1"	"5'Flank"	"G:878:C"	"< 5"	0.0122686181661644	"BREAST(< 5)"
"211"	879	"MT-RNR1"	"5'Flank"	"T:879:C"	"69"	0.279823085406244	"ADULT_GLIOMA(< 5),BLADDER(< 5),BREAST(10),COLORECTAL(10),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(5),RENAL(28),UPPER_GASTROINTESTINAL(< 5)"
"212"	883	"MT-RNR1"	"5'Flank"	"T:883:C"	"5"	0.248597253206983	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),RENAL(< 5)"
"213"	884	"MT-RNR1"	"5'Flank"	"T:884:C"	"< 5"	0.0100557546794106	"HAEMONC(< 5)"
"214"	885	"MT-RNR1"	"5'Flank"	"T:885:C"	"< 5"	0.804726678303272	"COLORECTAL(< 5)"
"215"	886	"MT-RNR1"	"5'Flank"	"C:886:T"	"< 5"	0.0591174661746617	"RENAL(< 5)"
"216"	887	"MT-RNR1"	"5'Flank"	"G:887:A"	"13"	0.143380097942275	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),OVARIAN(< 5),RENAL(< 5)"
"217"	889	"MT-RNR1"	"5'Flank"	"G:889:A"	"8"	0.059939192951512	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5),UPPER_GASTROINTESTINAL(< 5)"
"218"	890	"MT-RNR1"	"5'Flank"	"C:890:T"	"< 5"	0.0283489625979082	"RENAL(< 5)"
"219"	893	"MT-RNR1"	"5'Flank"	"G:893:A"	"6"	0.0517844687126044	"BREAST(< 5),HAEMONC(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"220"	894	"MT-RNR1"	"5'Flank"	"C:894:T"	"< 5"	0.0302697302697303	"ORAL_OROPHARYNGEAL(< 5)"
"221"	896	"MT-RNR1"	"5'Flank"	"A:896:G"	"< 5"	0.498445216594441	"MALIGNANT_MELANOMA(< 5),SARCOMA(< 5)"
"222"	899	"MT-RNR1"	"5'Flank"	"G:899:A"	"13"	0.182284632417167	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),SARCOMA(< 5)"
"223"	901	"MT-RNR1"	"5'Flank"	"G:901:A"	"11"	0.126093503124253	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"224"	902	"MT-RNR1"	"5'Flank"	"G:902:A"	"11"	0.14431817587196	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),UPPER_GASTROINTESTINAL(< 5)"
"225"	902	"MT-RNR1"	"5'Flank"	"G:902:C"	"< 5"	0.0116959064327485	"HAEMONC(< 5)"
"226"	903	"MT-RNR1"	"5'Flank"	"T:903:C"	"7"	0.23563836640162	"BREAST(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5)"
"227"	906	"MT-RNR1"	"5'Flank"	"C:906:A"	"< 5"	0.0269874668374348	"LUNG(< 5)"
"228"	906	"MT-RNR1"	"5'Flank"	"C:906:T"	"< 5"	0.0229656619189577	"HAEMONC(< 5)"
"229"	909	"MT-RNR1"	"5'Flank"	"G:909:A"	"8"	0.0554730721185669	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"230"	910	"MT-RNR1"	"5'Flank"	"A:910:G"	"< 5"	0.0183383233532934	"BLADDER(< 5)"
"231"	911	"MT-RNR1"	"5'Flank"	"T:911:C"	"< 5"	0.0639662128726774	"ENDOMETRIAL_CARCINOMA(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5)"
"232"	912	"MT-RNR1"	"5'Flank"	"T:912:C"	"6"	0.444749395363223	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),PROSTATE(< 5),RENAL(< 5)"
"233"	913	"MT-RNR1"	"5'Flank"	"A:913:G"	"< 5"	0.600027236824186	"MALIGNANT_MELANOMA(< 5)"
"234"	914	"MT-RNR1"	"5'Flank"	"A:914:G"	"< 5"	0.431102365493466	"BREAST(< 5),RENAL(< 5)"
"235"	914	"MT-RNR1"	"5'Flank"	"A:914:T"	"< 5"	0.0278524628677334	"BREAST(< 5)"
"236"	915	"MT-RNR1"	"5'Flank"	"C:915:T"	"< 5"	0.0712986540560204	"ADULT_GLIOMA(< 5)"
"237"	916	"MT-RNR1"	"5'Flank"	"C:916:T"	"< 5"	0.0129344321031888	"BREAST(< 5)"
"238"	918	"MT-RNR1"	"5'Flank"	"A:918:T"	"< 5"	0.48978779086306	"ENDOMETRIAL_CARCINOMA(< 5)"
"239"	919	"MT-RNR1"	"5'Flank"	"A:919:G"	"< 5"	0.0418584157446392	"COLORECTAL(< 5)"
"240"	920	"MT-RNR1"	"5'Flank"	"G:920:A"	"6"	0.0283668245047045	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),SARCOMA(< 5)"
"241"	920	"MT-RNR1"	"5'Flank"	"G:920:C"	"< 5"	0.0275037369207773	"BREAST(< 5)"
"242"	921	"MT-RNR1"	"5'Flank"	"T:921:C"	"< 5"	0.137613599442538	"BREAST(< 5),LUNG(< 5),RENAL(< 5)"
"243"	922	"MT-RNR1"	"5'Flank"	"C:922:T"	"< 5"	0.0138633168128353	"BLADDER(< 5),COLORECTAL(< 5),LUNG(< 5)"
"244"	925	"MT-RNR1"	"5'Flank"	"T:925:C"	"< 5"	0.0181373803503826	"BLADDER(< 5),BREAST(< 5)"
"245"	927	"MT-RNR1"	"5'Flank"	"G:927:A"	"7"	0.323572593678624	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5)"
"246"	927	"MT-RNR1"	"5'Flank"	"G:927:C"	"< 5"	0.143085463307509	"COLORECTAL(< 5)"
"247"	929	"MT-RNR1"	"5'Flank"	"A:929:G"	"< 5"	0.0147886307892079	"HAEMONC(< 5)"
"248"	930	"MT-RNR1"	"5'Flank"	"G:930:A"	"8"	0.0264453715203246	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"249"	930	"MT-RNR1"	"5'Flank"	"G:930:C"	"< 5"	0.263619842742081	"BREAST(< 5),COLORECTAL(< 5)"
"250"	931	"MT-RNR1"	"5'Flank"	"C:931:T"	"< 5"	0.0203668404251066	"OVARIAN(< 5),RENAL(< 5)"
"251"	932	"MT-RNR1"	"5'Flank"	"C:932:T"	"< 5"	0.0502169511136824	"ENDOMETRIAL_CARCINOMA(< 5)"
"252"	933	"MT-RNR1"	"5'Flank"	"G:933:A"	"21"	0.206269902956449	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),SARCOMA(< 5)"
"253"	934	"MT-RNR1"	"5'Flank"	"G:934:A"	"9"	0.191908467765026	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"254"	936	"MT-RNR1"	"5'Flank"	"G:936:A"	"9"	0.216608788696657	"COLORECTAL(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"255"	937	"MT-RNR1"	"5'Flank"	"T:937:C"	"< 5"	0.0271628620755803	"BREAST(< 5)"
"256"	940	"MT-RNR1"	"5'Flank"	"A:940:G"	"< 5"	0.136570477247503	"HAEMONC(< 5)"
"257"	941	"MT-RNR1"	"5'Flank"	"G:941:A"	"5"	0.3125644420563	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),OVARIAN(< 5)"
"258"	941	"MT-RNR1"	"5'Flank"	"G:941:C"	"< 5"	0.330105005607096	"LUNG(< 5)"
"259"	942	"MT-RNR1"	"5'Flank"	"A:942:T"	"< 5"	0.044201378483668	"HAEMONC(< 5)"
"260"	943	"MT-RNR1"	"5'Flank"	"G:943:A"	"11"	0.12176436567056	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5)"
"261"	944	"MT-RNR1"	"5'Flank"	"T:944:C"	"< 5"	0.0387941414900584	"BREAST(< 5),COLORECTAL(< 5)"
"262"	944	"MT-RNR1"	"5'Flank"	"T:944:G"	"< 5"	0.0120580942785888	"COLORECTAL(< 5),RENAL(< 5)"
"263"	945	"MT-RNR1"	"5'Flank"	"G:945:A"	"10"	0.0949646042222313	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"264"	946	"MT-RNR1"	"5'Flank"	"T:946:C"	"< 5"	0.0116733660040747	"RENAL(< 5)"
"265"	947	"MT-RNR1"	"5'Flank"	"T:947:C"	"< 5"	0.302264246233271	"BREAST(< 5)"
"266"	951	"MT-RNR1"	"5'Flank"	"G:951:A"	"10"	0.046538636017287	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"267"	953	"MT-RNR1"	"5'Flank"	"T:953:C"	"< 5"	0.217024166582213	"COLORECTAL(< 5),RENAL(< 5)"
"268"	954	"MT-RNR1"	"5'Flank"	"C:954:T"	"< 5"	0.0688839063278525	"LUNG(< 5)"
"269"	955	"MT-RNR1"	"5'Flank"	"A:955:C"	"< 5"	0.010850365884431	"RENAL(< 5)"
"270"	955	"MT-RNR1"	"5'Flank"	"A:955:G"	"< 5"	0.25768229556267	"LUNG(< 5)"
"271"	957	"MT-RNR1"	"5'Flank"	"C:957:T"	"< 5"	0.145897118824299	"BLADDER(< 5),RENAL(< 5)"
"272"	960	"MT-RNR1"	"5'Flank"	"C:960:T"	"< 5"	0.0228566140748623	"COLORECTAL(< 5)"
"273"	961	"MT-RNR1"	"5'Flank"	"T:961:C"	"7"	0.0836472825814336	"BREAST(< 5),LUNG(< 5)"
"274"	961	"MT-RNR1"	"5'Flank"	"T:961:G"	"< 5"	0.0134940650286918	"ADULT_GLIOMA(< 5),BREAST(< 5)"
"275"	965	"MT-RNR1"	"5'Flank"	"C:965:T"	"< 5"	0.0111447556564892	"RENAL(< 5)"
"276"	966	"MT-RNR1"	"5'Flank"	"A:966:C"	"< 5"	0.0137331485447902	"BREAST(< 5)"
"277"	968	"MT-RNR1"	"5'Flank"	"T:968:C"	"< 5"	0.347028120328488	"BREAST(< 5)"
"278"	972	"MT-RNR1"	"5'Flank"	"G:972:A"	"8"	0.190800471390469	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"279"	972	"MT-RNR1"	"5'Flank"	"G:972:C"	"< 5"	0.148557244802979	"HEPATOPANCREATOBILIARY(< 5)"
"280"	974	"MT-RNR1"	"5'Flank"	"T:974:C"	"< 5"	0.222799665731153	"BREAST(< 5),LUNG(< 5),RENAL(< 5)"
"281"	978	"MT-RNR1"	"5'Flank"	"A:978:C"	"< 5"	0.0142328312484044	"OVARIAN(< 5)"
"282"	980	"MT-RNR1"	"5'Flank"	"T:980:C"	"5"	0.179267886263507	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),RENAL(< 5)"
"283"	982	"MT-RNR1"	"5'Flank"	"A:982:G"	"< 5"	0.0107335878151102	"LUNG(< 5)"
"284"	983	"MT-RNR1"	"5'Flank"	"C:983:T"	"< 5"	0.0419990171247118	"COLORECTAL(< 5)"
"285"	984	"MT-RNR1"	"5'Flank"	"C:984:T"	"< 5"	0.223401375277492	"RENAL(< 5)"
"286"	986	"MT-RNR1"	"5'Flank"	"G:986:A"	"< 5"	0.156820812268893	"BREAST(< 5)"
"287"	987	"MT-RNR1"	"5'Flank"	"A:987:G"	"< 5"	0.741292258158935	"COLORECTAL(< 5)"
"288"	988	"MT-RNR1"	"5'Flank"	"G:988:A"	"16"	0.181351485645704	"ADULT_GLIOMA(< 5),BREAST(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(5),UPPER_GASTROINTESTINAL(< 5)"
"289"	989	"MT-RNR1"	"5'Flank"	"T:989:C"	"7"	0.304061459098312	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),RENAL(< 5)"
"290"	990	"MT-RNR1"	"5'Flank"	"T:990:C"	"< 5"	0.0931892304517866	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5)"
"291"	991	"MT-RNR1"	"5'Flank"	"G:991:A"	"6"	0.191512970327836	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),OVARIAN(< 5),TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"292"	992	"MT-RNR1"	"5'Flank"	"T:992:C"	"< 5"	0.185361461281194	"ENDOMETRIAL_CARCINOMA(< 5)"
"293"	1000	"MT-RNR1"	"5'Flank"	"T:1000:C"	"5"	0.233324203349833	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),PROSTATE(< 5),RENAL(< 5)"
"294"	1003	"MT-RNR1"	"5'Flank"	"A:1003:T"	"< 5"	0.112232588064983	"BLADDER(< 5)"
"295"	1004	"MT-RNR1"	"5'Flank"	"G:1004:A"	"6"	0.419167153896214	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5)"
"296"	1005	"MT-RNR1"	"5'Flank"	"T:1005:C"	"5"	0.23070643344742	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),RENAL(< 5),SARCOMA(< 5)"
"297"	1006	"MT-RNR1"	"5'Flank"	"T:1006:C"	"< 5"	0.27221485118932	"BREAST(< 5),LUNG(< 5)"
"298"	1007	"MT-RNR1"	"5'Flank"	"G:1007:A"	"11"	0.163717991880205	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5)"
"299"	1007	"MT-RNR1"	"5'Flank"	"G:1007:C"	"< 5"	0.0132023071993164	"OVARIAN(< 5)"
"300"	1008	"MT-RNR1"	"5'Flank"	"A:1008:G"	"< 5"	0.316911899868987	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"301"	1016	"MT-RNR1"	"5'Flank"	"T:1016:C"	"5"	0.110518224681428	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),OVARIAN(< 5)"
"302"	1018	"MT-RNR1"	"5'Flank"	"G:1018:A"	"10"	0.0338058738661472	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),SARCOMA(< 5)"
"303"	1018	"MT-RNR1"	"5'Flank"	"G:1018:T"	"< 5"	0.017326884222127	"COLORECTAL(< 5)"
"304"	1020	"MT-RNR1"	"5'Flank"	"C:1020:A"	"< 5"	0.226786691202069	"LUNG(< 5)"
"305"	1021	"MT-RNR1"	"5'Flank"	"T:1021:C"	"< 5"	0.299760921298914	"BREAST(< 5),HAEMONC(< 5)"
"306"	1024	"MT-RNR1"	"5'Flank"	"G:1024:A"	"13"	0.135528583197159	"ADULT_GLIOMA(< 5),BLADDER(< 5),BREAST(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"307"	1024	"MT-RNR1"	"5'Flank"	"G:1024:C"	"< 5"	0.0576923076923077	"RENAL(< 5)"
"308"	1027	"MT-RNR1"	"5'Flank"	"A:1027:G"	"< 5"	0.302683430471664	"BLADDER(< 5),HAEMONC(< 5)"
"309"	1028	"MT-RNR1"	"5'Flank"	"G:1028:A"	"< 5"	0.282490241085253	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5)"
"310"	1030	"MT-RNR1"	"5'Flank"	"G:1030:A"	"5"	0.169633156291593	"COLORECTAL(< 5),MALIGNANT_MELANOMA(< 5),OVARIAN(< 5),PROSTATE(< 5)"
"311"	1030	"MT-RNR1"	"5'Flank"	"G:1030:C"	"< 5"	0.926787402358326	"COLORECTAL(< 5)"
"312"	1031	"MT-RNR1"	"5'Flank"	"G:1031:A"	"18"	0.211030947072305	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(7)"
"313"	1032	"MT-RNR1"	"5'Flank"	"C:1032:A"	"< 5"	0.0151367199041876	"PROSTATE(< 5),RENAL(< 5)"
"314"	1033	"MT-RNR1"	"5'Flank"	"T:1033:C"	"< 5"	0.496577185817711	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"315"	1034	"MT-RNR1"	"5'Flank"	"T:1034:C"	"< 5"	0.0253272055150365	"BLADDER(< 5)"
"316"	1037	"MT-RNR1"	"5'Flank"	"A:1037:G"	"< 5"	0.0243600330305533	"HAEMONC(< 5)"
"317"	1038	"MT-RNR1"	"5'Flank"	"C:1038:T"	"< 5"	0.0304048779676215	"LUNG(< 5),RENAL(< 5)"
"318"	1039	"MT-RNR1"	"5'Flank"	"A:1039:T"	"< 5"	0.0290746077489593	"RENAL(< 5)"
"319"	1040	"MT-RNR1"	"5'Flank"	"T:1040:C"	"< 5"	0.0961510041439717	"BREAST(< 5),HAEMONC(< 5)"
"320"	1042	"MT-RNR1"	"5'Flank"	"T:1042:C"	"5"	0.337969190465541	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),RENAL(< 5)"
"321"	1043	"MT-RNR1"	"5'Flank"	"C:1043:A"	"< 5"	0.0123813140903912	"BREAST(< 5)"
"322"	1044	"MT-RNR1"	"5'Flank"	"T:1044:C"	"5"	0.0828696387895516	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"323"	1045	"MT-RNR1"	"5'Flank"	"G:1045:A"	"10"	0.202297478754978	"BREAST(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"324"	1045	"MT-RNR1"	"5'Flank"	"G:1045:C"	"< 5"	0.165855753611944	"COLORECTAL(< 5),RENAL(< 5)"
"325"	1046	"MT-RNR1"	"5'Flank"	"A:1046:T"	"< 5"	0.353652251323619	"MALIGNANT_MELANOMA(< 5)"
"326"	1047	"MT-RNR1"	"5'Flank"	"A:1047:G"	"< 5"	0.0302005012531328	"ENDOMETRIAL_CARCINOMA(< 5)"
"327"	1048	"MT-RNR1"	"5'Flank"	"C:1048:T"	"< 5"	0.465341283370722	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"328"	1050	"MT-RNR1"	"5'Flank"	"C:1050:T"	"< 5"	0.582856208081139	"RENAL(< 5)"
"329"	1053	"MT-RNR1"	"5'Flank"	"A:1053:T"	"< 5"	0.0108635610384828	"BREAST(< 5)"
"330"	1054	"MT-RNR1"	"5'Flank"	"A:1054:G"	"< 5"	0.491217547767972	"HAEMONC(< 5)"
"331"	1055	"MT-RNR1"	"5'Flank"	"T:1055:C"	"< 5"	0.0969700263971727	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"332"	1057	"MT-RNR1"	"5'Flank"	"G:1057:A"	"5"	0.279091122706411	"COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),OVARIAN(< 5),SARCOMA(< 5)"
"333"	1059	"MT-RNR1"	"5'Flank"	"T:1059:C"	"5"	0.395404395809803	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5)"
